pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
211,blind,1,22,1,1,4.357120990753174,0.025,2
211,blind,1,22,1,2,5.186007976531982,0.025,2
211,blind,1,22,1,3,6.074037075042725,0.025,2
211,blind,1,22,1,4,7.017749071121216,0.025,2
211,blind,1,22,1,5,7.979183912277222,0.025,2
211,blind,1,22,1,6,8.920072078704834,0.025,2
211,blind,1,22,1,7,9.857043027877808,0.025,2
211,blind,1,22,1,8,10.868165016174316,0.025,2
211,blind,1,22,1,9,11.76172685623169,0.025,2
211,blind,1,22,2,1,3.2918288707733154,0.025,2
211,blind,1,22,2,2,4.219575881958008,0.025,2
211,blind,1,22,2,3,5.175834894180298,0.025,2
211,blind,1,22,2,4,6.106778860092163,0.025,2
211,blind,1,22,2,5,7.007593870162964,0.025,2
211,blind,1,22,2,6,7.880611896514893,0.025,2
211,blind,1,22,2,7,8.811012029647827,0.025,2
211,blind,1,22,2,8,9.823957920074463,0.025,2
211,blind,1,22,2,9,10.826570987701416,0.025,2
211,blind,1,23,1,1,3.3445160388946533,0.075,1
211,blind,1,23,1,2,4.275462865829468,0.075,1
211,blind,1,23,1,3,5.160444021224976,0.075,1
211,blind,1,23,1,4,6.013658046722412,0.075,1
211,blind,1,23,1,5,6.941679000854492,0.075,1
211,blind,1,23,1,6,7.875705003738403,0.075,1
211,blind,1,23,1,7,8.757657051086426,0.075,1
211,blind,1,23,1,8,9.694715976715088,0.075,1
211,blind,1,23,1,9,10.667624950408936,0.075,1
211,blind,1,23,2,1,3.3655240535736084,0.075,1
211,blind,1,23,2,2,4.252162933349609,0.075,1
211,blind,1,23,2,3,5.146111965179443,0.075,1
211,blind,1,23,2,4,6.04051399230957,0.075,1
211,blind,1,23,2,5,6.954401016235352,0.075,1
211,blind,1,23,2,6,7.809139013290405,0.075,1
211,blind,1,23,2,7,8.684097051620483,0.075,1
211,blind,1,23,2,8,9.589133024215698,0.075,1
211,blind,1,23,2,9,10.440140008926392,0.075,1
211,blind,1,24,1,1,4.370740175247192,0.1,1
211,blind,1,24,1,2,5.367690086364746,0.1,1
211,blind,1,24,1,3,6.28170108795166,0.1,1
211,blind,1,24,1,4,7.234684228897095,0.1,1
211,blind,1,24,1,5,8.087643146514893,0.1,1
211,blind,1,24,1,6,8.99770212173462,0.1,1
211,blind,1,24,1,7,9.954906225204468,0.1,1
211,blind,1,24,1,8,10.895878076553345,0.1,1
211,blind,1,24,1,9,11.857426166534424,0.1,1
211,blind,1,24,2,1,3.407806158065796,0.1,1
211,blind,1,24,2,2,4.395614147186279,0.1,1
211,blind,1,24,2,3,5.185348033905029,0.1,1
211,blind,1,24,2,4,6.162628173828125,0.1,1
211,blind,1,24,2,5,7.07656717300415,0.1,1
211,blind,1,24,2,6,8.048678159713745,0.1,1
211,blind,1,24,2,7,8.964338064193726,0.1,1
211,blind,1,24,2,8,9.93336009979248,0.1,1
211,blind,1,24,2,9,12.176769018173218,0.1,1
211,blind,1,25,1,1,3.702800989151001,0.05,1
211,blind,1,25,1,2,4.482776880264282,0.05,1
211,blind,1,25,1,3,5.381486892700195,0.05,1
211,blind,1,25,1,4,6.400661945343018,0.05,1
211,blind,1,25,1,5,7.260554075241089,0.05,1
211,blind,1,25,1,6,8.173671007156372,0.05,1
211,blind,1,25,1,7,9.018687009811401,0.05,1
211,blind,1,25,1,8,9.93066692352295,0.05,1
211,blind,1,25,1,9,10.817718029022217,0.05,1
211,blind,1,25,2,1,3.461591958999634,0.05,1
211,blind,1,25,2,2,4.472588062286377,0.05,1
211,blind,1,25,2,3,5.371367931365967,0.05,1
211,blind,1,25,2,4,6.270392894744873,0.05,1
211,blind,1,25,2,5,7.270695924758911,0.05,1
211,blind,1,25,2,6,8.09435486793518,0.05,1
211,blind,1,25,2,7,9.043542861938477,0.05,1
211,blind,1,25,2,8,9.9407799243927,0.05,1
211,blind,1,25,2,9,10.82785701751709,0.05,1
211,blind,2,26,1,1,3.5492560863494873,0.075,2
211,blind,2,26,1,2,4.2640180587768555,0.075,2
211,blind,2,26,1,3,5.213238954544067,0.075,2
211,blind,2,26,1,4,6.075217962265015,0.075,2
211,blind,2,26,1,5,6.975189924240112,0.075,2
211,blind,2,26,1,6,7.905186891555786,0.075,2
211,blind,2,26,1,7,8.774423122406006,0.075,2
211,blind,2,26,1,8,9.651206970214844,0.075,2
211,blind,2,26,1,9,10.537221908569336,0.075,2
211,blind,2,26,2,1,3.352360963821411,0.075,2
211,blind,2,26,2,2,4.358115911483765,0.075,2
211,blind,2,26,2,3,5.163883924484253,0.075,2
211,blind,2,26,2,4,6.085388898849487,0.075,2
211,blind,2,26,2,5,6.918895959854126,0.075,2
211,blind,2,26,2,6,7.863919019699097,0.075,2
211,blind,2,26,2,7,8.784581899642944,0.075,2
211,blind,2,26,2,8,9.694250106811523,0.075,2
211,blind,2,26,2,9,10.547456979751587,0.075,2
211,blind,2,27,1,1,3.5631790161132812,0.075,2
211,blind,2,27,1,2,4.441015005111694,0.075,2
211,blind,2,27,1,3,5.283009052276611,0.075,2
211,blind,2,27,1,4,6.1339569091796875,0.075,2
