,index,sample,eventcode,eventname
3663,4515,3376738,18,s2/t4
3664,4516,3377197,10,s1/t5
3665,4517,3377218,19,s2/t5
3666,4518,3377654,11,s1/t6
3667,4519,3377703,20,s2/t6
3668,4520,3378135,12,s1/t7
3669,4521,3378179,21,s2/t7
3670,4522,3378605,13,s1/t8
3671,4523,3378616,22,s2/t8
3672,4524,3379080,23,s2/t9
3673,4525,3379097,14,s1/t9
3674,4530,3385721,6,s1/t1
3675,4531,3386153,15,s2/t1
3676,4532,3386610,7,s1/t2
3677,4533,3386626,16,s2/t2
3678,4534,3387104,17,s2/t3
3679,4535,3387116,8,s1/t3
3680,4536,3387568,18,s2/t4
3681,4537,3387595,9,s1/t4
3682,4538,3388011,19,s2/t5
3683,4539,3388033,10,s1/t5
3684,4540,3388472,11,s1/t6
3685,4541,3388490,20,s2/t6
3686,4542,3388929,12,s1/t7
3687,4543,3388941,21,s2/t7
3688,4544,3389410,22,s2/t8
3689,4545,3389421,13,s1/t8
3690,4546,3389866,23,s2/t9
3691,4547,3389877,14,s1/t9
3692,4552,3396761,6,s1/t1
3693,4553,3396928,15,s2/t1
3694,4554,3397390,7,s1/t2
3695,4555,3397406,16,s2/t2
3696,4556,3397896,8,s1/t3
3697,4557,3397907,17,s2/t3
3698,4558,3398366,9,s1/t4
3699,4559,3398377,18,s2/t4
3700,4560,3398824,19,s2/t5
3701,4561,3398835,10,s1/t5
3702,4562,3399297,11,s1/t6
3703,4563,3399322,20,s2/t6
3704,4564,3399762,12,s1/t7
3705,4565,3399801,21,s2/t7
3706,4566,3400236,13,s1/t8
3707,4567,3400258,22,s2/t8
3708,4568,3400702,14,s1/t9
3709,4569,3400738,23,s2/t9
3710,4574,3407314,6,s1/t1
3711,4575,3407835,15,s2/t1
3712,4576,3408294,7,s1/t2
3713,4577,3408337,16,s2/t2
3714,4578,3408795,8,s1/t3
3715,4579,3408837,17,s2/t3
3716,4580,3409281,9,s1/t4
3717,4581,3409317,18,s2/t4
3718,4582,3409755,10,s1/t5
3719,4583,3409796,19,s2/t5
3720,4584,3410249,11,s1/t6
3721,4585,3410292,20,s2/t6
3722,4586,3410728,12,s1/t7
3723,4587,3410817,21,s2/t7
3724,4588,3411217,13,s1/t8
3725,4589,3411270,22,s2/t8
3726,4590,3411715,23,s2/t9
3727,4591,3411746,14,s1/t9
3728,4596,3418101,6,s1/t1
3729,4597,3418464,15,s2/t1
3730,4598,3418955,7,s1/t2
3731,4599,3419010,16,s2/t2
3732,4600,3419442,8,s1/t3
3733,4601,3419508,17,s2/t3
3734,4602,3419919,9,s1/t4
3735,4603,3420004,18,s2/t4
3736,4604,3420433,10,s1/t5
3737,4605,3420538,19,s2/t5
3738,4606,3420955,11,s1/t6
3739,4607,3421006,20,s2/t6
3740,4608,3421444,12,s1/t7
3741,4609,3421535,21,s2/t7
3742,4610,3421976,13,s1/t8
3743,4611,3422068,22,s2/t8
3744,4612,3422507,23,s2/t9
3745,4613,3422518,14,s1/t9
3746,4618,3428637,6,s1/t1
3747,4619,3428974,15,s2/t1
3748,4620,3429467,16,s2/t2
3749,4621,3429489,7,s1/t2
3750,4622,3429984,17,s2/t3
3751,4623,3429995,8,s1/t3
3752,4624,3430474,9,s1/t4
3753,4625,3430485,18,s2/t4
3754,4626,3430986,19,s2/t5
3755,4627,3430998,10,s1/t5
3756,4628,3431479,11,s1/t6
3757,4629,3431519,20,s2/t6
3758,4630,3431993,21,s2/t7
3759,4631,3432004,12,s1/t7
3760,4632,3432499,22,s2/t8
3761,4633,3432512,13,s1/t8
3762,4634,3433005,14,s1/t9
3763,4635,3433034,23,s2/t9
3764,4640,3439393,15,s2/t1
3765,4641,3439522,6,s1/t1
3766,4642,3439897,7,s1/t2
3767,4643,3439919,16,s2/t2
3768,4644,3440371,8,s1/t3
3769,4645,3440422,17,s2/t3
3770,4646,3440897,9,s1/t4
3771,4647,3440917,18,s2/t4
3772,4648,3441375,10,s1/t5
3773,4649,3441439,19,s2/t5
3774,4650,3441905,20,s2/t6
3775,4651,3441917,11,s1/t6
3776,4652,3442413,12,s1/t7
3777,4653,3442433,21,s2/t7
3778,4654,3442914,13,s1/t8
3779,4655,3442925,22,s2/t8
3780,4656,3443404,14,s1/t9
3781,4657,3443419,23,s2/t9
3782,4662,3449645,15,s2/t1
3783,4663,3449687,6,s1/t1
3784,4664,3450119,7,s1/t2
3785,4665,3450165,16,s2/t2
3786,4666,3450611,8,s1/t3
3787,4667,3450657,17,s2/t3
3788,4668,3451111,9,s1/t4
3789,4669,3451144,18,s2/t4
3790,4670,3451607,19,s2/t5
3791,4671,3451627,10,s1/t5
3792,4672,3452123,11,s1/t6
3793,4673,3452138,20,s2/t6
3794,4674,3452638,12,s1/t7
3795,4675,3452671,21,s2/t7
3796,4676,3453139,13,s1/t8
3797,4677,3453168,22,s2/t8
3798,4678,3453647,14,s1/t9
3799,4679,3453684,23,s2/t9
3800,4684,3460695,6,s1/t1
3801,4685,3461088,15,s2/t1
3802,4686,3461584,7,s1/t2
3803,4687,3461632,16,s2/t2
3804,4688,3462121,8,s1/t3
3805,4689,3462181,17,s2/t3
3806,4690,3462624,9,s1/t4
3807,4691,3462653,18,s2/t4
3808,4692,3463123,10,s1/t5
3809,4693,3463134,19,s2/t5
3810,4694,3463631,11,s1/t6
3811,4695,3463642,20,s2/t6
3812,4696,3464122,21,s2/t7
3813,4697,3464133,12,s1/t7
3814,4698,3464603,22,s2/t8
3815,4699,3464617,13,s1/t8
3816,4700,3465106,23,s2/t9
3817,4701,3465117,14,s1/t9
3818,4706,3470823,6,s1/t1
3819,4707,3471314,15,s2/t1
3820,4708,3471391,7,s1/t2
3821,4709,3471795,16,s2/t2
3822,4710,3471991,8,s1/t3
3823,4711,3472289,17,s2/t3
3824,4712,3472695,9,s1/t4
3825,4713,3472801,18,s2/t4
3826,4714,3473270,10,s1/t5
3827,4715,3473329,19,s2/t5
3828,4716,3473833,11,s1/t6
3829,4717,3473879,20,s2/t6
3830,4718,3474369,12,s1/t7
3831,4719,3474393,21,s2/t7
3832,4720,3474877,13,s1/t8
3833,4721,3474956,22,s2/t8
3834,4722,3475410,14,s1/t9
3835,4723,3475460,23,s2/t9
3836,4728,3481952,6,s1/t1
3837,4729,3481967,15,s2/t1
3838,4730,3482440,16,s2/t2
3839,4731,3482451,7,s1/t2
3840,4732,3482931,8,s1/t3
3841,4733,3482942,17,s2/t3
3842,4734,3483438,9,s1/t4
3843,4735,3483449,18,s2/t4
3844,4736,3483933,19,s2/t5
3845,4737,3483944,10,s1/t5
3846,4738,3484429,11,s1/t6
3847,4739,3484447,20,s2/t6
3848,4740,3484931,12,s1/t7
3849,4741,3484942,21,s2/t7
3850,4742,3485427,22,s2/t8
3851,4743,3485438,13,s1/t8
3852,4744,3485894,14,s1/t9
3853,4745,3485905,23,s2/t9
3854,4750,3492324,6,s1/t1
3855,4751,3492345,15,s2/t1
3856,4752,3492817,7,s1/t2
3857,4753,3492882,16,s2/t2
3858,4754,3493321,8,s1/t3
3859,4755,3493350,17,s2/t3
3860,4756,3493806,9,s1/t4
3861,4757,3493837,18,s2/t4
3862,4758,3494275,10,s1/t5
3863,4759,3494315,19,s2/t5
3864,4760,3494781,11,s1/t6
3865,4761,3494792,20,s2/t6
3866,4762,3495286,21,s2/t7
3867,4763,3495297,12,s1/t7
3868,4764,3495740,22,s2/t8
3869,4765,3495783,13,s1/t8
3870,4766,3496226,14,s1/t9
3871,4767,3496243,23,s2/t9
3872,4772,3502302,6,s1/t1
3873,4773,3502548,15,s2/t1
3874,4774,3503042,7,s1/t2
3875,4775,3503054,16,s2/t2
3876,4776,3503550,8,s1/t3
3877,4777,3503581,17,s2/t3
3878,4778,3504062,18,s2/t4
3879,4779,3504073,9,s1/t4
3880,4780,3504549,10,s1/t5
3881,4781,3504560,19,s2/t5
3882,4782,3505050,11,s1/t6
3883,4783,3505061,20,s2/t6
3884,4784,3505527,12,s1/t7
3885,4785,3505578,21,s2/t7
3886,4786,3506013,13,s1/t8
3887,4787,3506046,22,s2/t8
3888,4788,3506520,14,s1/t9
3889,4789,3506535,23,s2/t9
3890,4794,3512739,15,s2/t1
3891,4795,3513051,6,s1/t1
3892,4796,3513301,16,s2/t2
3893,4797,3513473,7,s1/t2
3894,4798,3513770,8,s1/t3
3895,4799,3513816,17,s2/t3
3896,4800,3513971,9,s1/t4
3897,4801,3514334,18,s2/t4
3898,4802,3514534,10,s1/t5
3899,4803,3514912,19,s2/t5
3900,4804,3515055,11,s1/t6
3901,4805,3515462,20,s2/t6
3902,4806,3515493,12,s1/t7
3903,4807,3516017,21,s2/t7
3904,4808,3516027,13,s1/t8
3905,4809,3516504,14,s1/t9
3906,4810,3516559,22,s2/t8
3907,4811,3517086,23,s2/t9
3908,4816,3522992,15,s2/t1
3909,4817,3523159,6,s1/t1
3910,4818,3523550,16,s2/t2
3911,4819,3523561,7,s1/t2
3912,4820,3524033,8,s1/t3
3913,4821,3524073,17,s2/t3
3914,4822,3524554,9,s1/t4
3915,4823,3524590,18,s2/t4
3916,4824,3525050,10,s1/t5
3917,4825,3525087,19,s2/t5
3918,4826,3525539,11,s1/t6
3919,4827,3525593,20,s2/t6
3920,4828,3526058,12,s1/t7
3921,4829,3526094,21,s2/t7
3922,4830,3526543,13,s1/t8
3923,4831,3526597,22,s2/t8
3924,4832,3527072,14,s1/t9
3925,4833,3527085,23,s2/t9
3926,4838,3533228,6,s1/t1
3927,4839,3533239,15,s2/t1
3928,4840,3533695,7,s1/t2
3929,4841,3533763,16,s2/t2
3930,4842,3534200,8,s1/t3
3931,4843,3534257,17,s2/t3
3932,4844,3534700,9,s1/t4
3933,4845,3534724,18,s2/t4
3934,4846,3535200,10,s1/t5
3935,4847,3535211,19,s2/t5
3936,4848,3535694,11,s1/t6
3937,4849,3535741,20,s2/t6
3938,4850,3536172,12,s1/t7
3939,4851,3536196,21,s2/t7
3940,4852,3536635,13,s1/t8
3941,4853,3536670,22,s2/t8
3942,4854,3537107,14,s1/t9
3943,4855,3537168,23,s2/t9
3944,4860,3543302,6,s1/t1
3945,4861,3543659,15,s2/t1
3946,4862,3544151,7,s1/t2
3947,4863,3544220,16,s2/t2
3948,4864,3544727,8,s1/t3
3949,4865,3544758,17,s2/t3
3950,4866,3545222,9,s1/t4
3951,4867,3545299,18,s2/t4
3952,4868,3545739,10,s1/t5
3953,4869,3545777,19,s2/t5
3954,4870,3546239,11,s1/t6
3955,4871,3546313,20,s2/t6
3956,4872,3546766,12,s1/t7
3957,4873,3546778,21,s2/t7
3958,4874,3547259,13,s1/t8
3959,4875,3547270,22,s2/t8
3960,4876,3547769,14,s1/t9
3961,4877,3547780,23,s2/t9
3962,4882,3554018,15,s2/t1
3963,4883,3554285,6,s1/t1
3964,4884,3554592,16,s2/t2
3965,4885,3554757,7,s1/t2
3966,4886,3555152,8,s1/t3
3967,4887,3555163,17,s2/t3
3968,4888,3555614,9,s1/t4
3969,4889,3555711,18,s2/t4
3970,4890,3556195,19,s2/t5
3971,4891,3556206,10,s1/t5
3972,4892,3556658,11,s1/t6
3973,4893,3556698,20,s2/t6
3974,4894,3557185,12,s1/t7
3975,4895,3557196,21,s2/t7
3976,4896,3557687,13,s1/t8
3977,4897,3557721,22,s2/t8
3978,4898,3558202,23,s2/t9
3979,4899,3558213,14,s1/t9
3980,4904,3564033,6,s1/t1
3981,4905,3564330,15,s2/t1
3982,4906,3564828,16,s2/t2
3983,4907,3564840,7,s1/t2
3984,4908,3565348,8,s1/t3
3985,4909,3565374,17,s2/t3
3986,4910,3565851,9,s1/t4
3987,4911,3565871,18,s2/t4
3988,4912,3566349,19,s2/t5
3989,4913,3566370,10,s1/t5
3990,4914,3566872,20,s2/t6
3991,4915,3566887,11,s1/t6
3992,4916,3567369,12,s1/t7
3993,4917,3567381,21,s2/t7
3994,4918,3567842,13,s1/t8
3995,4919,3567853,22,s2/t8
3996,4920,3568323,23,s2/t9
3997,4921,3568345,14,s1/t9
3998,4926,3574616,15,s2/t1
3999,4927,3574940,6,s1/t1
4000,4928,3575144,16,s2/t2
4001,4929,3575229,7,s1/t2
4002,4930,3575375,8,s1/t3
4003,4931,3575695,17,s2/t3
4004,4932,3575877,9,s1/t4
4005,4933,3576266,18,s2/t4
4006,4934,3576319,10,s1/t5
4007,4935,3576783,11,s1/t6
4008,4936,3576815,19,s2/t5
4009,4937,3577288,12,s1/t7
4010,4938,3577346,20,s2/t6
4011,4939,3577792,13,s1/t8
4012,4940,3577836,21,s2/t7
4013,4941,3578259,14,s1/t9
4014,4942,3578322,22,s2/t8
4015,4943,3578820,23,s2/t9
4016,4948,3584834,15,s2/t1
4017,4949,3584969,6,s1/t1
4018,4950,3585366,16,s2/t2
4019,4951,3585429,7,s1/t2
4020,4952,3585862,8,s1/t3
4021,4953,3585893,17,s2/t3
4022,4954,3586351,18,s2/t4
4023,4955,3586362,9,s1/t4
4024,4956,3586840,10,s1/t5
4025,4957,3586880,19,s2/t5
4026,4958,3587329,11,s1/t6
4027,4959,3587353,20,s2/t6
4028,4960,3587806,12,s1/t7
4029,4961,3587818,21,s2/t7
4030,4962,3588288,13,s1/t8
4031,4963,3588306,22,s2/t8
4032,4964,3588773,14,s1/t9
4033,4965,3588799,23,s2/t9
4034,4970,3594976,6,s1/t1
4035,4971,3595009,15,s2/t1
4036,4972,3595467,7,s1/t2
4037,4973,3595558,16,s2/t2
4038,4974,3595974,8,s1/t3
4039,4975,3596039,17,s2/t3
4040,4976,3596463,9,s1/t4
4041,4977,3596528,18,s2/t4
4042,4978,3596982,10,s1/t5
4043,4979,3597011,19,s2/t5
4044,4980,3597495,11,s1/t6
4045,4981,3597518,20,s2/t6
4046,4982,3597999,21,s2/t7
4047,4983,3598026,12,s1/t7
4048,4984,3598483,13,s1/t8
4049,4985,3598498,22,s2/t8
4050,4986,3598983,14,s1/t9
4051,4987,3599044,23,s2/t9
4052,4995,3749801,6,s1/t1
4053,4996,3749973,15,s2/t1
4054,4997,3750464,7,s1/t2
4055,4998,3750517,16,s2/t2
4056,4999,3750981,8,s1/t3
4057,5000,3751010,17,s2/t3
4058,5001,3751485,9,s1/t4
4059,5002,3751524,18,s2/t4
4060,5003,3752013,10,s1/t5
4061,5004,3752024,19,s2/t5
4062,5005,3752546,11,s1/t6
4063,5006,3752558,20,s2/t6
4064,5007,3753073,21,s2/t7
4065,5008,3753100,12,s1/t7
4066,5009,3753576,22,s2/t8
4067,5010,3753587,13,s1/t8
4068,5011,3754088,14,s1/t9
4069,5012,3754099,23,s2/t9
4070,5017,3760500,15,s2/t1
4071,5018,3760569,6,s1/t1
4072,5019,3761024,7,s1/t2
4073,5020,3761088,16,s2/t2
4074,5021,3761537,8,s1/t3
4075,5022,3761615,17,s2/t3
4076,5023,3762064,9,s1/t4
4077,5024,3762107,18,s2/t4
4078,5025,3762566,10,s1/t5
4079,5026,3762603,19,s2/t5
4080,5027,3763055,11,s1/t6
4081,5028,3763090,20,s2/t6
4082,5029,3763564,12,s1/t7
4083,5030,3763605,21,s2/t7
4084,5031,3764033,13,s1/t8
4085,5032,3764083,22,s2/t8
4086,5033,3764539,23,s2/t9
4087,5034,3764551,14,s1/t9
4088,5039,3770872,6,s1/t1
4089,5040,3770927,15,s2/t1
4090,5041,3771352,7,s1/t2
4091,5042,3771399,16,s2/t2
4092,5043,3771824,8,s1/t3
4093,5044,3771860,17,s2/t3
4094,5045,3772284,9,s1/t4
4095,5046,3772310,18,s2/t4
4096,5047,3772781,19,s2/t5
4097,5048,3772792,10,s1/t5
4098,5049,3773265,11,s1/t6
4099,5050,3773277,20,s2/t6
4100,5051,3773711,12,s1/t7
4101,5052,3773748,21,s2/t7
4102,5053,3774173,13,s1/t8
4103,5054,3774216,22,s2/t8
4104,5055,3774634,14,s1/t9
4105,5056,3774691,23,s2/t9
4106,5061,3780868,15,s2/t1
4107,5062,3781129,6,s1/t1
4108,5063,3781300,16,s2/t2
4109,5064,3781485,7,s1/t2
4110,5065,3781778,17,s2/t3
4111,5066,3781887,8,s1/t3
4112,5067,3782284,9,s1/t4
4113,5068,3782296,18,s2/t4
4114,5069,3782768,10,s1/t5
4115,5070,3782793,19,s2/t5
4116,5071,3783243,11,s1/t6
4117,5072,3783273,20,s2/t6
4118,5073,3783692,12,s1/t7
4119,5074,3783761,21,s2/t7
4120,5075,3784168,13,s1/t8
4121,5076,3784223,22,s2/t8
4122,5077,3784609,14,s1/t9
4123,5078,3784716,23,s2/t9
4124,5083,3791319,6,s1/t1
4125,5084,3791354,15,s2/t1
4126,5085,3791809,7,s1/t2
4127,5086,3791870,16,s2/t2
4128,5087,3792319,8,s1/t3
4129,5088,3792362,17,s2/t3
4130,5089,3792769,9,s1/t4
4131,5090,3792846,18,s2/t4
4132,5091,3793267,10,s1/t5
4133,5092,3793302,19,s2/t5
4134,5093,3793723,11,s1/t6
4135,5094,3793788,20,s2/t6
4136,5095,3794211,12,s1/t7
4137,5096,3794235,21,s2/t7
4138,5097,3794679,13,s1/t8
4139,5098,3794710,22,s2/t8
4140,5099,3795114,14,s1/t9
4141,5100,3795176,23,s2/t9
4142,5105,3801112,6,s1/t1
4143,5106,3801538,15,s2/t1
4144,5107,3802048,7,s1/t2
4145,5108,3802065,16,s2/t2
4146,5109,3802566,8,s1/t3
4147,5110,3802587,17,s2/t3
4148,5111,3803057,9,s1/t4
4149,5112,3803106,18,s2/t4
4150,5113,3803551,10,s1/t5
4151,5114,3803570,19,s2/t5
4152,5115,3804038,11,s1/t6
4153,5116,3804053,20,s2/t6
4154,5117,3804503,12,s1/t7
4155,5118,3804548,21,s2/t7
4156,5119,3804966,13,s1/t8
4157,5120,3804998,22,s2/t8
4158,5121,3805434,14,s1/t9
4159,5122,3805454,23,s2/t9
4160,5127,3811526,6,s1/t1
4161,5128,3811936,15,s2/t1
4162,5129,3812444,16,s2/t2
4163,5130,3812455,7,s1/t2
4164,5131,3812929,8,s1/t3
4165,5132,3812945,17,s2/t3
4166,5133,3813414,9,s1/t4
4167,5134,3813453,18,s2/t4
4168,5135,3813902,10,s1/t5
4169,5136,3813932,19,s2/t5
4170,5137,3814396,11,s1/t6
4171,5138,3814420,20,s2/t6
4172,5139,3814876,12,s1/t7
4173,5140,3814887,21,s2/t7
4174,5141,3815362,13,s1/t8
4175,5142,3815374,22,s2/t8
4176,5143,3815834,14,s1/t9
4177,5144,3815846,23,s2/t9
4178,5149,3822092,6,s1/t1
4179,5150,3822540,15,s2/t1
4180,5151,3823085,7,s1/t2
4181,5152,3823111,16,s2/t2
4182,5153,3823571,8,s1/t3
4183,5154,3823612,17,s2/t3
4184,5155,3824080,9,s1/t4
4185,5156,3824091,18,s2/t4
4186,5157,3824560,10,s1/t5
4187,5158,3824571,19,s2/t5
4188,5159,3825029,11,s1/t6
4189,5160,3825060,20,s2/t6
4190,5161,3825493,12,s1/t7
4191,5162,3825550,21,s2/t7
4192,5163,3825986,13,s1/t8
4193,5164,3826046,22,s2/t8
4194,5165,3826460,14,s1/t9
4195,5166,3826502,23,s2/t9
4196,5171,3832909,6,s1/t1
4197,5172,3833447,15,s2/t1
4198,5173,3833927,7,s1/t2
4199,5174,3833978,16,s2/t2
4200,5175,3834428,8,s1/t3
4201,5176,3834478,17,s2/t3
4202,5177,3834935,9,s1/t4
4203,5178,3834960,18,s2/t4
4204,5179,3835396,10,s1/t5
4205,5180,3835449,19,s2/t5
4206,5181,3835890,11,s1/t6
4207,5182,3835905,20,s2/t6
4208,5183,3836365,12,s1/t7
4209,5184,3836376,21,s2/t7
4210,5185,3836824,22,s2/t8
4211,5186,3836840,13,s1/t8
4212,5187,3837285,23,s2/t9
4213,5188,3837314,14,s1/t9
4214,5193,3844024,6,s1/t1
4215,5194,3844287,15,s2/t1
4216,5195,3844771,16,s2/t2
4217,5196,3844791,7,s1/t2
4218,5197,3845286,17,s2/t3
4219,5198,3845297,8,s1/t3
4220,5199,3845767,9,s1/t4
4221,5200,3845778,18,s2/t4
4222,5201,3846256,10,s1/t5
4223,5202,3846283,19,s2/t5
4224,5203,3846718,11,s1/t6
4225,5204,3846771,20,s2/t6
4226,5205,3847189,12,s1/t7
4227,5206,3847241,21,s2/t7
4228,5207,3847658,13,s1/t8
4229,5208,3847707,22,s2/t8
4230,5209,3848129,14,s1/t9
4231,5210,3848179,23,s2/t9
4232,5215,3854107,15,s2/t1
4233,5216,3854395,6,s1/t1
4234,5217,3854608,16,s2/t2
4235,5218,3854672,7,s1/t2
4236,5219,3854812,8,s1/t3
4237,5220,3855081,17,s2/t3
4238,5221,3855312,9,s1/t4
4239,5222,3855612,18,s2/t4
4240,5223,3855837,10,s1/t5
4241,5224,3856123,19,s2/t5
4242,5225,3856412,11,s1/t6
4243,5226,3856636,20,s2/t6
4244,5227,3856859,12,s1/t7
4245,5228,3857236,21,s2/t7
4246,5229,3857288,13,s1/t8
4247,5230,3857756,22,s2/t8
4248,5231,3857767,14,s1/t9
4249,5232,3858267,23,s2/t9
4250,5237,3864156,6,s1/t1
4251,5238,3865096,15,s2/t1
4252,5239,3865657,16,s2/t2
4253,5240,3865685,7,s1/t2
4254,5241,3866190,8,s1/t3
4255,5242,3866212,17,s2/t3
4256,5243,3866701,9,s1/t4
4257,5244,3866765,18,s2/t4
4258,5245,3867238,10,s1/t5
4259,5246,3867302,19,s2/t5
4260,5247,3867761,11,s1/t6
4261,5248,3867830,20,s2/t6
4262,5249,3868288,12,s1/t7
4263,5250,3868299,21,s2/t7
4264,5251,3868773,13,s1/t8
4265,5252,3868821,22,s2/t8
4266,5253,3869283,14,s1/t9
4267,5254,3869300,23,s2/t9
4268,5259,3875267,15,s2/t1
4269,5260,3875544,6,s1/t1
4270,5261,3875766,16,s2/t2
4271,5262,3875890,7,s1/t2
4272,5263,3876288,17,s2/t3
4273,5264,3876300,8,s1/t3
4274,5265,3876763,9,s1/t4
4275,5266,3876837,18,s2/t4
4276,5267,3877334,10,s1/t5
4277,5268,3877379,19,s2/t5
4278,5269,3877822,11,s1/t6
4279,5270,3877902,20,s2/t6
4280,5271,3878372,12,s1/t7
4281,5272,3878410,21,s2/t7
4282,5273,3878862,13,s1/t8
4283,5274,3878973,22,s2/t8
4284,5275,3879478,14,s1/t9
4285,5276,3879501,23,s2/t9
4286,5281,3886011,15,s2/t1
4287,5282,3886033,6,s1/t1
4288,5283,3886573,16,s2/t2
4289,5284,3886650,7,s1/t2
4290,5285,3887058,8,s1/t3
4291,5286,3887153,17,s2/t3
4292,5287,3887625,9,s1/t4
4293,5288,3887679,18,s2/t4
4294,5289,3888111,10,s1/t5
4295,5290,3888226,19,s2/t5
4296,5291,3888608,11,s1/t6
4297,5292,3888729,20,s2/t6
4298,5293,3889189,12,s1/t7
4299,5294,3889237,21,s2/t7
4300,5295,3889710,13,s1/t8
4301,5296,3889754,22,s2/t8
4302,5297,3890231,14,s1/t9
4303,5298,3890261,23,s2/t9
4304,5303,3896148,6,s1/t1
4305,5304,3896355,15,s2/t1
4306,5305,3896822,7,s1/t2
4307,5306,3896893,16,s2/t2
4308,5307,3897327,8,s1/t3
4309,5308,3897407,17,s2/t3
4310,5309,3897871,9,s1/t4
4311,5310,3897898,18,s2/t4
4312,5311,3898413,19,s2/t5
4313,5312,3898424,10,s1/t5
4314,5313,3898902,11,s1/t6
4315,5314,3898939,20,s2/t6
4316,5315,3899415,12,s1/t7
4317,5316,3899502,21,s2/t7
4318,5317,3899979,22,s2/t8
4319,5318,3900454,13,s1/t8
4320,5319,3900491,23,s2/t9
4321,5320,3900986,14,s1/t9
4322,5325,3907249,15,s2/t1
4323,5326,3907501,6,s1/t1
4324,5327,3907788,16,s2/t2
4325,5328,3907833,7,s1/t2
4326,5329,3908296,8,s1/t3
4327,5330,3908314,17,s2/t3
4328,5331,3908798,9,s1/t4
4329,5332,3908838,18,s2/t4
4330,5333,3909326,10,s1/t5
4331,5334,3909356,19,s2/t5
4332,5335,3909806,11,s1/t6
4333,5336,3909861,20,s2/t6
4334,5337,3910299,12,s1/t7
4335,5338,3910344,21,s2/t7
4336,5339,3910779,13,s1/t8
4337,5340,3910842,22,s2/t8
4338,5341,3911272,14,s1/t9
4339,5342,3911373,23,s2/t9
4340,5347,3917334,6,s1/t1
4341,5348,3917389,15,s2/t1
4342,5349,3917780,7,s1/t2
4343,5350,3917929,16,s2/t2
4344,5351,3918423,8,s1/t3
4345,5352,3918463,17,s2/t3
4346,5353,3918934,9,s1/t4
4347,5354,3919024,18,s2/t4
4348,5355,3919500,10,s1/t5
4349,5356,3919545,19,s2/t5
4350,5357,3920019,11,s1/t6
4351,5358,3920120,20,s2/t6
4352,5359,3920604,12,s1/t7
4353,5360,3920640,21,s2/t7
4354,5361,3921150,22,s2/t8
4355,5362,3921169,13,s1/t8
4356,5363,3921661,14,s1/t9
4357,5364,3921740,23,s2/t9
4358,5369,3927852,15,s2/t1
4359,5370,3927998,6,s1/t1
4360,5371,3928395,7,s1/t2
4361,5372,3928406,16,s2/t2
4362,5373,3928873,8,s1/t3
4363,5374,3928968,17,s2/t3
4364,5375,3929424,9,s1/t4
4365,5376,3929507,18,s2/t4
4366,5377,3929907,10,s1/t5
4367,5378,3930019,19,s2/t5
4368,5379,3930470,11,s1/t6
4369,5380,3930559,20,s2/t6
4370,5381,3930981,12,s1/t7
4371,5382,3931070,21,s2/t7
4372,5383,3931479,13,s1/t8
4373,5384,3931600,22,s2/t8
4374,5385,3932011,14,s1/t9
4375,5386,3932118,23,s2/t9
4376,5391,3938433,15,s2/t1
4377,5392,3938575,6,s1/t1
4378,5393,3938982,7,s1/t2
4379,5394,3939034,16,s2/t2
4380,5395,3939502,8,s1/t3
4381,5396,3939606,17,s2/t3
4382,5397,3940096,9,s1/t4
4383,5398,3940198,18,s2/t4
4384,5399,3940668,10,s1/t5
4385,5400,3940716,19,s2/t5
4386,5401,3941208,11,s1/t6
4387,5402,3941250,20,s2/t6
4388,5403,3941730,12,s1/t7
4389,5404,3941785,21,s2/t7
4390,5405,3942218,13,s1/t8
4391,5406,3942302,22,s2/t8
4392,5407,3942720,14,s1/t9
4393,5408,3942803,23,s2/t9
4394,5413,3948587,6,s1/t1
4395,5414,3948915,15,s2/t1
4396,5415,3949415,7,s1/t2
4397,5416,3949473,16,s2/t2
4398,5417,3949947,8,s1/t3
4399,5418,3950018,17,s2/t3
4400,5419,3950525,18,s2/t4
4401,5420,3950577,9,s1/t4
4402,5421,3951062,10,s1/t5
4403,5422,3951079,19,s2/t5
4404,5423,3951620,11,s1/t6
4405,5424,3951631,20,s2/t6
4406,5425,3952122,12,s1/t7
4407,5426,3952134,21,s2/t7
4408,5427,3952651,13,s1/t8
4409,5428,3952667,22,s2/t8
4410,5429,3953158,14,s1/t9
4411,5430,3953187,23,s2/t9
4412,5435,3959263,6,s1/t1
4413,5436,3959813,15,s2/t1
4414,5437,3960331,7,s1/t2
4415,5438,3960356,16,s2/t2
4416,5439,3960883,8,s1/t3
4417,5440,3960920,17,s2/t3
4418,5441,3961431,9,s1/t4
4419,5442,3961456,18,s2/t4
4420,5443,3961940,10,s1/t5
4421,5444,3962051,19,s2/t5
4422,5445,3962583,20,s2/t6
4423,5446,3963024,11,s1/t6
4424,5447,3963197,21,s2/t7
4425,5448,3963709,12,s1/t7
4426,5449,3963760,22,s2/t8
4427,5450,3964294,13,s1/t8
4428,5451,3964347,23,s2/t9
4429,5452,3964844,14,s1/t9
4430,5457,3971278,15,s2/t1
4431,5458,3971366,6,s1/t1
4432,5459,3971836,7,s1/t2
4433,5460,3971928,16,s2/t2
4434,5461,3972446,8,s1/t3
4435,5462,3972462,17,s2/t3
4436,5463,3972981,9,s1/t4
4437,5464,3973032,18,s2/t4
4438,5465,3973556,10,s1/t5
